Task_Start_Time,CPU_Utilization (%),Memory_Consumption (MB),Task_Execution_Time (ms),System_Throughput (tasks/sec),Number_of_Active_Users,Network_Bandwidth_Utilization (Mbps),Job_Priority,Scheduler_Type,Resource_Allocation_Type
02-01-2024 21:37,53.56,5509,4497,5.94,4167,788.17,Low,FCFS,Static
02-01-2024 21:38,87.02,3239,299,6.05,2748,23.65,High,FCFS,Static
02-01-2024 21:39,16.05,5539,3040,4.01,4359,912.76,Low,FCFS,Dynamic
02-01-2024 21:40,39.25,3230,3590,3.85,969,282.13,High,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 21:41,28.03,1818,406,6.85,956,889.09,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 21:42,25.67,2035,3175,4.19,3260,205,High,FCFS,Dynamic
02-01-2024 21:43,21.26,5284,1756,2.92,3778,445.25,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 21:44,59.79,2943,2792,4.29,2769,751.9,High,Round Robin,Dynamic
02-01-2024 21:45,72.51,2272,1864,8.17,3716,643.88,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 21:46,56.26,3709,375,9.68,4945,421.76,High,Round Robin,Static
02-01-2024 21:47,21.76,5434,3461,6.54,2414,681.84,Medium,Round Robin,Static
02-01-2024 21:48,74.89,1377,1501,7.93,842,553.46,High,FCFS,Static
02-01-2024 21:49,60.88,3370,4833,5.56,625,282.98,Low,FCFS,Static
02-01-2024 21:50,41.05,3700,1875,6.44,1777,649.87,High,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 21:51,63.93,4644,3481,9.89,3277,212.2,Medium,Priority-Based,Static
02-01-2024 21:52,30.79,4247,4150,4.66,3621,697.05,Medium,FCFS,Dynamic
02-01-2024 21:53,37.62,3336,3560,1.13,4236,13.08,High,Round Robin,Static
02-01-2024 21:54,83.4,792,1980,9.59,3775,553.28,Low,Round Robin,Static
02-01-2024 21:55,33.24,2151,3935,8.03,4906,407.06,High,ASB-Dynamic-CapsNet,Static
02-01-2024 21:56,47.6,5131,4378,4.28,3416,310.07,High,Round Robin,Static
02-01-2024 21:57,81.21,4906,1944,9.83,4915,520.55,Medium,FCFS,Static
02-01-2024 21:58,66.62,1036,3477,3.78,1410,648.86,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 21:59,14.98,6522,171,4.04,2098,965.66,Low,ASB-Dynamic-CapsNet,Static
02-01-2024 22:00,21.78,3186,1776,6.29,3025,834.73,Low,Priority-Based,Dynamic
02-01-2024 22:01,10.63,733,1395,3.11,3246,719.98,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:02,60.47,5828,1143,7.14,1137,484.18,High,Priority-Based,Dynamic
02-01-2024 22:03,45.81,3152,2725,1.95,255,398.22,Low,FCFS,Dynamic
02-01-2024 22:04,20.74,6737,3142,1.53,3536,42.2,Low,Round Robin,Dynamic
02-01-2024 22:05,86.63,2874,914,5.58,3365,365.51,Low,FCFS,Static
02-01-2024 22:06,52.37,2772,2294,5.78,672,849.89,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 22:07,29.35,1466,3600,1.51,1727,390.18,Medium,Priority-Based,Static
02-01-2024 22:08,50.05,1389,409,9.66,3337,466.97,Medium,Round Robin,Static
02-01-2024 22:09,64.37,4363,2161,5.95,3062,279.12,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:10,16.1,6654,4327,1.93,3062,281.39,High,FCFS,Static
02-01-2024 22:11,31.98,3900,1977,3.46,3687,71.25,High,ASB-Dynamic-CapsNet,Static
02-01-2024 22:12,74.56,7679,2902,8.1,2750,617.67,Medium,Priority-Based,Static
02-01-2024 22:13,46.77,534,2586,5.47,1921,453.59,Medium,FCFS,Dynamic
02-01-2024 22:14,53.73,5042,4935,2.29,128,609.9,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:15,44.63,4023,3845,1.48,1526,551.42,Medium,Priority-Based,Dynamic
02-01-2024 22:16,13.51,2263,894,4.59,4784,800.86,Medium,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:17,23.26,3791,4114,3.71,3278,753.5,Medium,Priority-Based,Dynamic
02-01-2024 22:18,45.64,2988,4453,6.73,2385,773.74,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 22:19,26.73,3200,3507,9.29,1775,504.25,High,FCFS,Dynamic
02-01-2024 22:20,14,2058,2556,2.85,1164,360.34,Low,FCFS,Static
02-01-2024 22:21,77.49,5190,1951,8.62,210,934.1,High,FCFS,Static
02-01-2024 22:22,88.5,6621,1074,9.24,1475,63.73,Medium,FCFS,Static
02-01-2024 22:23,73.45,2776,1147,9.07,1783,161.1,Low,FCFS,Dynamic
02-01-2024 22:24,78.3,4506,4466,9.54,4465,425.4,Low,Round Robin,Static
02-01-2024 22:25,29.36,4939,4337,8.5,2461,617.82,High,ASB-Dynamic-CapsNet,Static
02-01-2024 22:26,86.85,1603,3889,6.14,4010,18.12,High,FCFS,Dynamic
02-01-2024 22:27,25.75,1919,3121,4.39,2572,722.13,Medium,Round Robin,Static
02-01-2024 22:28,86.11,5909,4469,5.17,4911,563.14,High,Round Robin,Dynamic
02-01-2024 22:29,89.59,1978,4129,8.79,651,489.86,Medium,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:30,66.94,4414,564,3.36,2409,429.26,Medium,Priority-Based,Dynamic
02-01-2024 22:31,88.49,4242,387,2.01,1605,524.29,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 22:32,55.56,7632,3295,1.84,4734,170.17,Low,ASB-Dynamic-CapsNet,Static
02-01-2024 22:33,30.76,5747,975,8.36,1570,117.62,Low,Priority-Based,Static
02-01-2024 22:34,44.96,3456,2092,7.73,2440,296.74,High,Priority-Based,Dynamic
02-01-2024 22:35,57.48,6517,3025,5.23,955,712.41,High,FCFS,Static
02-01-2024 22:36,15.85,1882,1220,3.11,1700,592.41,Low,Priority-Based,Static
02-01-2024 22:37,59.79,3074,546,6.94,1167,485.32,High,Priority-Based,Dynamic
02-01-2024 22:38,88.49,3884,2932,0.87,1574,575.81,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 22:39,25.21,6718,3668,5.9,4317,563.67,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 22:40,73.41,2069,2996,4.29,4771,313.97,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:41,82.63,2394,821,9.79,3130,106.48,High,Priority-Based,Dynamic
02-01-2024 22:42,85.5,2743,2263,5.32,4827,897.81,High,Round Robin,Static
02-01-2024 22:43,86.81,2366,2682,5.75,3290,603.91,Low,FCFS,Static
02-01-2024 22:44,51.72,528,1451,7.27,4456,700.77,Medium,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:45,88.18,1205,4080,5.1,3851,469.36,Medium,Round Robin,Dynamic
02-01-2024 22:46,70.58,1520,4602,2.63,1985,758.92,High,FCFS,Dynamic
02-01-2024 22:47,22.93,2563,3484,5.6,3677,588.65,Low,ASB-Dynamic-CapsNet,Static
02-01-2024 22:48,48.15,1946,1825,9.47,4430,63.26,Low,Round Robin,Dynamic
02-01-2024 22:49,67.47,7448,793,4.39,3759,891.2,Medium,FCFS,Static
02-01-2024 22:50,29.79,4164,3513,6.96,2592,312.48,Medium,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:51,61.25,3487,594,9.79,4500,146.51,High,ASB-Dynamic-CapsNet,Static
02-01-2024 22:52,63.33,6255,1047,8.38,249,97.16,Low,Round Robin,Dynamic
02-01-2024 22:53,23.02,4102,122,6.76,2233,723.24,High,Priority-Based,Dynamic
02-01-2024 22:54,55.21,5562,1228,7.49,2725,706.93,High,Priority-Based,Static
02-01-2024 22:55,71.73,4185,657,9.4,4086,703.16,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 22:56,49.91,7744,1716,9.62,3543,916.6,Low,Round Robin,Dynamic
02-01-2024 22:57,10.97,6872,3830,9.71,4022,355.45,Medium,Priority-Based,Static
02-01-2024 22:58,10.72,7605,1756,6.44,1414,565.52,Low,Priority-Based,Static
02-01-2024 22:59,38.56,3868,4273,4.15,1902,623.3,High,Priority-Based,Dynamic
02-01-2024 23:00,84.1,4081,906,1.76,4487,979.69,High,Round Robin,Dynamic
02-01-2024 23:01,28.29,3262,3412,4.16,3651,319.22,Low,Round Robin,Static
02-01-2024 23:02,60.75,7627,4963,9.46,437,956.77,High,FCFS,Static
02-01-2024 23:03,27.77,4537,553,8.95,4149,157.25,Low,Priority-Based,Static
02-01-2024 23:04,35.73,1072,3075,5.47,4822,766.36,Medium,Round Robin,Static
02-01-2024 23:05,77.84,6202,2424,5.6,1712,636.56,Medium,FCFS,Dynamic
02-01-2024 23:06,68.31,4588,1547,3.43,2508,818.73,Low,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 23:07,17.63,1114,2661,4.82,262,38.4,High,FCFS,Dynamic
02-01-2024 23:08,44.3,4550,2611,7.29,4705,87.35,Low,Priority-Based,Static
02-01-2024 23:09,12.33,825,2971,4.32,607,79,Low,Round Robin,Static
02-01-2024 23:10,48.47,4240,462,2.29,2655,597.03,Medium,Priority-Based,Dynamic
02-01-2024 23:11,62.99,7518,3554,5.64,3169,606.91,Low,Priority-Based,Static
02-01-2024 23:12,19.48,858,2898,2.64,3753,907.04,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 23:13,33.11,4277,4720,9.76,2741,472.93,Medium,Round Robin,Dynamic
02-01-2024 23:14,41.83,6406,3553,4.21,2044,77.37,Low,Round Robin,Dynamic
02-01-2024 23:15,83.56,2871,3355,9.14,524,217.43,Low,ASB-Dynamic-CapsNet,Static
02-01-2024 23:16,89.46,2221,1317,2.64,1817,17.99,Low,Round Robin,Dynamic
02-01-2024 23:17,13.59,1849,1585,2.3,91,778.95,Low,FCFS,Dynamic
02-01-2024 23:18,70.88,4196,2203,6.36,2701,817.44,Medium,Priority-Based,Static
02-01-2024 23:19,39.74,4396,2636,7.9,2145,997.96,Low,ASB-Dynamic-CapsNet,Static
02-01-2024 23:20,41.4,4760,1955,5.88,4042,418.07,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 23:21,70.34,2096,4917,2.68,2036,29.11,Medium,Priority-Based,Static
02-01-2024 23:22,83.47,2127,1307,0.86,3915,242.38,High,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 23:23,86.07,7441,1548,6.37,3707,591.89,Medium,Round Robin,Static
02-01-2024 23:24,56.17,3002,1607,1.74,4873,962.32,High,Round Robin,Static
02-01-2024 23:25,38.57,5772,1103,3.76,3567,112.54,Low,Priority-Based,Dynamic
02-01-2024 23:26,73,4308,1025,6.92,2318,130.36,High,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 23:27,30.08,5746,183,1.43,1694,704.74,Low,FCFS,Dynamic
02-01-2024 23:28,55.13,692,3842,1.71,989,670.53,Medium,Priority-Based,Static
02-01-2024 23:29,38.69,3174,4027,1.09,4488,258,High,Round Robin,Static
02-01-2024 23:30,62.53,4345,1642,9.96,3359,815.01,Low,Round Robin,Dynamic
02-01-2024 23:31,29.23,3077,1085,4.18,3035,137.49,Low,Round Robin,Static
02-01-2024 23:32,25.33,7677,4331,9.11,4986,926.48,High,FCFS,Dynamic
02-01-2024 23:33,83.46,591,1008,3.29,2077,209.02,High,Round Robin,Static
02-01-2024 23:34,18.14,4734,3008,7.66,3177,90.54,Low,Priority-Based,Dynamic
02-01-2024 23:35,50.48,980,4785,2.58,4183,346.13,Low,Priority-Based,Dynamic
02-01-2024 23:36,27.67,7092,2837,5.23,1414,195.96,Medium,Priority-Based,Dynamic
02-01-2024 23:37,13.11,5952,2686,8.33,900,531.67,Low,Round Robin,Dynamic
02-01-2024 23:38,12.88,3416,1243,8.26,280,689.98,High,FCFS,Dynamic
02-01-2024 23:39,24.02,4935,1431,8.05,2549,496.01,Low,FCFS,Dynamic
02-01-2024 23:40,79.34,1575,3448,8.33,2354,664,Low,Round Robin,Static
02-01-2024 23:41,32.6,3013,1653,2.51,2531,371.27,High,ASB-Dynamic-CapsNet,Static
02-01-2024 23:42,86.04,7361,2442,5.08,4354,37.64,Medium,ASB-Dynamic-CapsNet,Dynamic
02-01-2024 23:43,56.53,1298,1906,5.11,3761,974.32,Low,Priority-Based,Static
02-01-2024 23:44,44.93,5070,2200,8.96,2953,821.22,High,FCFS,Static
02-01-2024 23:45,56.41,7044,905,3.32,3515,82.68,High,Round Robin,Static
02-01-2024 23:46,51.34,6058,4247,9.35,2818,454.68,High,FCFS,Static
02-01-2024 23:47,70.7,4449,2875,4.78,2942,638.67,High,FCFS,Dynamic
02-01-2024 23:48,32.6,1104,171,6.86,2133,198.69,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 23:49,38.24,3479,127,3.05,1288,582.21,High,FCFS,Static
02-01-2024 23:50,81.53,7640,568,4.4,2124,538.31,Low,FCFS,Static
02-01-2024 23:51,85.72,7565,4083,7.24,2115,216.18,Medium,Round Robin,Dynamic
02-01-2024 23:52,81.4,5416,863,5.37,679,149.8,High,Round Robin,Dynamic
02-01-2024 23:53,43.56,7300,1524,9.34,3258,761.37,Low,FCFS,Static
02-01-2024 23:54,72.43,1097,2348,7.5,4724,329.36,Medium,FCFS,Static
02-01-2024 23:55,48.11,2032,3932,5.86,952,251.6,Low,Round Robin,Static
02-01-2024 23:56,49.8,7820,4160,8.92,1103,740.5,Medium,ASB-Dynamic-CapsNet,Static
02-01-2024 23:57,26.37,1013,4170,6.82,172,738.71,High,Round Robin,Static
02-01-2024 23:58,57.29,6122,1775,6.65,1006,283.64,Low,Round Robin,Dynamic
02-01-2024 23:59,24.89,2377,659,2.84,1036,873.84,High,Round Robin,Dynamic
03-01-2024 00:00,36.53,4472,4574,4.25,1301,691.37,Medium,Round Robin,Static
03-01-2024 00:01,78.4,4343,3931,6.99,4483,352.31,High,Round Robin,Static
03-01-2024 00:02,26.57,2199,2018,8.97,1040,433.21,High,ASB-Dynamic-CapsNet,Static
03-01-2024 00:03,15.69,1529,178,3.5,2370,729.44,Low,Priority-Based,Dynamic
03-01-2024 00:04,15.52,5095,3747,2.55,951,219.47,High,Round Robin,Dynamic
03-01-2024 00:05,85.26,6280,1131,6.14,2136,474.07,High,Round Robin,Static
03-01-2024 00:06,50.55,1216,2172,1.14,4042,657.02,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:07,42.75,5737,4645,7.29,4571,544.1,Medium,Priority-Based,Static
03-01-2024 00:08,74.87,6104,1584,7.18,4759,612.25,Low,FCFS,Dynamic
03-01-2024 00:09,76.87,4586,2345,3.87,3630,550.75,Low,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:10,36.58,7244,1650,8.98,2852,207.24,High,Round Robin,Dynamic
03-01-2024 00:11,65.49,1165,4885,5.27,2254,416.1,Low,FCFS,Dynamic
03-01-2024 00:12,71.69,7111,4782,6.63,921,536.67,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:13,62.37,2708,1929,2.49,2874,782.26,Medium,FCFS,Dynamic
03-01-2024 00:14,22.13,6913,3851,4.46,2952,657.37,High,ASB-Dynamic-CapsNet,Static
03-01-2024 00:15,80.07,1579,4822,8.69,4780,432.33,High,ASB-Dynamic-CapsNet,Static
03-01-2024 00:16,53.13,727,2131,2.52,2553,974.66,Medium,FCFS,Static
03-01-2024 00:17,32.6,7492,4559,4.21,3453,116.72,Medium,Priority-Based,Static
03-01-2024 00:18,44.02,648,3956,3.52,2241,214.74,Medium,FCFS,Static
03-01-2024 00:19,13.01,1569,2282,1.94,3932,347.9,High,FCFS,Static
03-01-2024 00:20,20.23,5763,4569,3.25,4632,236.29,Medium,Priority-Based,Static
03-01-2024 00:21,71.24,5227,2194,2.71,3257,629.19,High,FCFS,Static
03-01-2024 00:22,10,1863,4003,9.27,3708,49.16,Medium,Priority-Based,Static
03-01-2024 00:23,43.33,5008,3132,7.54,3147,185.66,Medium,Priority-Based,Dynamic
03-01-2024 00:24,51.8,2255,1648,3.5,3128,300.41,Low,Priority-Based,Static
03-01-2024 00:25,14.37,1019,467,7.75,2688,686.51,Medium,Round Robin,Static
03-01-2024 00:26,87.85,5963,164,0.71,3136,877.11,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:27,28.09,7030,3399,5.5,2996,800.51,Medium,Round Robin,Static
03-01-2024 00:28,34.34,4044,4949,2.88,3521,190.26,Low,ASB-Dynamic-CapsNet,Static
03-01-2024 00:29,34.32,2822,2135,1.59,4352,569.75,Medium,Round Robin,Dynamic
03-01-2024 00:30,28.43,6996,2963,8.9,1674,39.72,Medium,Priority-Based,Dynamic
03-01-2024 00:31,10.12,7733,1976,2.39,3007,317.43,Medium,Round Robin,Dynamic
03-01-2024 00:32,68.35,1602,4951,8.31,3337,807.92,High,ASB-Dynamic-CapsNet,Static
03-01-2024 00:33,87.35,1097,2328,4.43,1575,462.1,Medium,Round Robin,Static
03-01-2024 00:34,27.94,6255,696,0.64,1532,158.44,Medium,FCFS,Static
03-01-2024 00:35,63.04,3773,3706,7.46,308,444.17,Medium,FCFS,Static
03-01-2024 00:36,69.35,4549,2774,6.17,503,206.05,Low,Priority-Based,Static
03-01-2024 00:37,77.87,6281,3989,3.77,848,399.26,High,Round Robin,Static
03-01-2024 00:38,43.81,3105,3606,3.17,4520,492.96,High,Round Robin,Static
03-01-2024 00:39,34.23,6756,1934,1.2,2561,356.06,Low,ASB-Dynamic-CapsNet,Static
03-01-2024 00:40,36.02,7758,1495,9.44,4220,937.6,High,ASB-Dynamic-CapsNet,Static
03-01-2024 00:41,67.01,2688,1686,5.19,291,566.9,Low,Round Robin,Static
03-01-2024 00:42,75.34,7956,211,1.31,1762,844.46,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:43,24.53,6520,552,8.75,4268,763.12,High,FCFS,Static
03-01-2024 00:44,39.68,5325,2903,3.15,2052,664.55,Medium,FCFS,Dynamic
03-01-2024 00:45,82.16,1088,2731,2.43,3377,501.92,Medium,Priority-Based,Static
03-01-2024 00:46,74.54,7054,2286,3.17,2331,12.15,High,FCFS,Dynamic
03-01-2024 00:47,88.79,4972,4448,5.86,546,617.33,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 00:48,70.34,1907,2104,1.2,3161,362.4,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 00:49,41.46,6465,1559,5.08,776,126.58,Low,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:50,57.25,7819,2042,9.01,1881,450.18,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 00:51,62.88,5346,3593,2.29,1871,738.2,Medium,Round Robin,Dynamic
03-01-2024 00:52,16.28,5222,1957,3.65,1866,962.06,Low,Round Robin,Dynamic
03-01-2024 00:53,53.56,3890,161,4.26,141,380.36,High,Round Robin,Dynamic
03-01-2024 00:54,66.75,3940,1594,6.07,3482,547.3,Medium,Round Robin,Dynamic
03-01-2024 00:55,23.39,2129,1280,9.23,2019,852.73,Medium,FCFS,Static
03-01-2024 00:56,72.45,1494,2888,4.25,2434,340.66,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 00:57,56.7,6179,1975,1.16,3729,150.83,Medium,FCFS,Dynamic
03-01-2024 00:58,86.18,5298,2308,3.81,4658,289.06,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 00:59,13.39,7105,4736,2.31,652,900.13,High,Round Robin,Static
03-01-2024 01:00,31.23,2559,4821,6.69,477,167.8,High,FCFS,Dynamic
03-01-2024 01:01,58.12,5775,205,0.78,2069,335.93,Low,ASB-Dynamic-CapsNet,Static
03-01-2024 01:02,33.72,5072,1254,3.27,1506,469.99,Low,Round Robin,Static
03-01-2024 01:03,67.15,3486,3528,5.68,56,848.64,Low,Priority-Based,Dynamic
03-01-2024 01:04,70.72,900,4187,3.13,2484,938.34,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:05,18.2,3355,1808,5.73,1423,431.55,High,Priority-Based,Static
03-01-2024 01:06,51.11,2724,2923,1.59,690,932.63,High,ASB-Dynamic-CapsNet,Static
03-01-2024 01:07,50.71,3912,4025,9.46,3812,169.84,Medium,Round Robin,Dynamic
03-01-2024 01:08,39.54,556,2008,3.26,4055,165.28,High,FCFS,Dynamic
03-01-2024 01:09,84.63,2375,2149,9.27,2280,949.76,High,ASB-Dynamic-CapsNet,Static
03-01-2024 01:10,76.2,5043,4564,3.6,4710,514.58,Medium,Priority-Based,Static
03-01-2024 01:11,65.78,4798,1374,7.93,3861,194.05,Low,Round Robin,Dynamic
03-01-2024 01:12,67.15,4268,1045,2.84,3356,493.11,Low,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:13,46.94,6252,4004,6.86,495,785.38,Low,Priority-Based,Static
03-01-2024 01:14,83.68,5333,2327,3.58,3991,828.65,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:15,65.57,4797,3896,5.34,4345,865.33,Medium,Priority-Based,Dynamic
03-01-2024 01:16,68.32,1853,392,6.9,3045,573.88,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 01:17,78.94,2910,4779,6.09,562,868.28,High,FCFS,Dynamic
03-01-2024 01:18,31.93,5487,2322,5.97,1039,514.93,Low,FCFS,Dynamic
03-01-2024 01:19,74.57,7097,4073,1.12,1451,610.99,Medium,FCFS,Dynamic
03-01-2024 01:20,25.62,6999,2591,2.87,1862,761.13,Medium,FCFS,Dynamic
03-01-2024 01:21,37.63,4811,2575,5.93,595,431.18,Low,Round Robin,Dynamic
03-01-2024 01:22,36.85,7615,4960,0.67,2583,82.85,Low,FCFS,Dynamic
03-01-2024 01:23,88.28,3102,3829,2.88,2059,356.66,High,ASB-Dynamic-CapsNet,Static
03-01-2024 01:24,78.52,3434,527,2.68,3482,627.7,Low,Round Robin,Dynamic
03-01-2024 01:25,66.09,522,3072,2.87,4135,200.41,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:26,68.16,2702,206,5.59,2265,156.9,High,Priority-Based,Static
03-01-2024 01:27,54.97,1709,3719,6.03,3715,300.15,Low,FCFS,Static
03-01-2024 01:28,85.77,2796,4854,9.14,877,41.79,High,ASB-Dynamic-CapsNet,Static
03-01-2024 01:29,49.7,1248,3433,4.17,2234,745.99,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:30,40.44,1304,4092,9.3,2212,266.13,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 01:31,23.04,633,1325,6.69,1325,133,Medium,Priority-Based,Static
03-01-2024 01:32,72.9,4916,4104,9.17,1566,702.14,Medium,Priority-Based,Static
03-01-2024 01:33,68.76,2937,4350,8.42,1362,844.5,High,Priority-Based,Dynamic
03-01-2024 01:34,40.75,933,3468,7.03,3573,29.68,High,ASB-Dynamic-CapsNet,Static
03-01-2024 01:35,12.02,5641,995,3.88,565,241.26,Medium,Priority-Based,Dynamic
03-01-2024 01:36,77.12,5468,4005,2.79,4833,945.78,High,FCFS,Dynamic
03-01-2024 01:37,10.91,4171,1720,2.61,1069,391.4,Medium,Priority-Based,Static
03-01-2024 01:38,66.3,4236,3963,9.55,1345,939.21,Medium,Priority-Based,Dynamic
03-01-2024 01:39,87.62,7792,2392,9.61,1099,281.47,Low,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:40,45.01,7746,1485,7.39,2390,225.89,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:41,28.8,7501,3999,8.9,1307,221.97,Low,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:42,66.39,4539,3692,9.23,2328,94.38,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:43,75.37,2598,2533,5.36,3035,897.47,Low,FCFS,Static
03-01-2024 01:44,53.71,6819,2906,6.48,3919,980.04,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:45,87.36,3417,3483,4.48,1194,954.96,Medium,Round Robin,Dynamic
03-01-2024 01:46,14.13,752,1401,4.48,4663,853.51,Medium,Round Robin,Dynamic
03-01-2024 01:47,50.38,5561,858,0.87,755,848.42,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:48,67.48,7913,846,4.62,2474,664.47,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 01:49,79.01,5334,692,6.9,3621,827.95,Medium,FCFS,Static
03-01-2024 01:50,24.34,1629,2986,4.51,1984,216.26,High,Round Robin,Dynamic
03-01-2024 01:51,74,3764,4211,8.79,2534,394.03,High,Priority-Based,Dynamic
03-01-2024 01:52,54.22,5935,1168,3.66,1795,644.43,Medium,FCFS,Static
03-01-2024 01:53,41.72,801,3407,1.76,1019,876.02,High,Priority-Based,Dynamic
03-01-2024 01:54,20.54,7191,802,8.21,2596,663.86,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 01:55,79.22,2477,4808,6.9,2697,840.63,Low,Round Robin,Static
03-01-2024 01:56,22.58,3263,204,2.8,827,479.21,High,Priority-Based,Static
03-01-2024 01:57,34.78,4505,1597,5.6,1383,720.13,Low,Round Robin,Dynamic
03-01-2024 01:58,33.2,7422,3933,4.32,2167,980.18,Medium,Priority-Based,Static
03-01-2024 01:59,79.71,6911,495,9.42,2438,161.95,High,FCFS,Dynamic
03-01-2024 02:00,63.82,3741,3617,6.27,3153,927.65,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 02:01,73.73,3557,2753,2,3164,527.14,Medium,Round Robin,Dynamic
03-01-2024 02:02,30.04,1050,3391,5.27,4263,646.79,High,FCFS,Dynamic
03-01-2024 02:03,59.99,6074,2110,8.69,2986,879.09,High,Round Robin,Static
03-01-2024 02:04,55.74,5911,3981,6.88,4160,415.56,High,Priority-Based,Static
03-01-2024 02:05,76.63,2087,2088,8.5,1395,424.51,Low,Priority-Based,Static
03-01-2024 02:06,82.49,2322,4637,2.88,2091,531.91,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 02:07,10.97,6420,1768,8.94,2724,28.91,Medium,Priority-Based,Static
03-01-2024 02:08,63.92,5760,4862,7.68,1605,501.7,Medium,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 02:09,14.15,3717,1151,7.42,739,298.18,High,ASB-Dynamic-CapsNet,Static
03-01-2024 02:10,53.91,3996,2941,3.79,4919,928.67,High,FCFS,Dynamic
03-01-2024 02:11,33.01,4909,4823,8.93,3502,96.86,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 02:12,34.54,4779,3684,6.56,1584,464.73,Medium,FCFS,Static
03-01-2024 02:13,38.24,6283,447,8.59,169,947.99,Low,Round Robin,Dynamic
03-01-2024 02:14,59.7,1212,1363,3.93,4209,902.02,Medium,Priority-Based,Dynamic
03-01-2024 02:15,36.72,2675,4765,1.88,4605,704.33,Medium,Priority-Based,Static
03-01-2024 02:16,68.62,5906,2842,3.66,4104,593.47,Low,Priority-Based,Static
03-01-2024 02:17,42.36,7920,2173,4.83,2902,287.92,High,ASB-Dynamic-CapsNet,Dynamic
03-01-2024 02:18,15.47,4572,3248,5.57,1663,373.29,High,FCFS,Dynamic
03-01-2024 02:19,72.7,4349,1451,5.35,3083,99.23,Medium,FCFS,Dynamic
03-01-2024 02:20,32.86,7343,2921,5.69,2833,788.25,Low,FCFS,Dynamic
03-01-2024 02:21,44.62,2933,3927,8.5,2986,330.63,Medium,ASB-Dynamic-CapsNet,Static
03-01-2024 02:22,64.84,3801,769,2.12,4113,671.1,Medium,Priority-Based,Static
03-01-2024 02:23,36.6,770,4913,3.5,3938,364.02,Low,Priority-Based,Dynamic
03-01-2024 02:24,14.53,2294,2746,8.94,3834,469.69,Low,FCFS,Dynamic
03-01-2024 02:25,39.91,5406,366,5.82,2676,559.45,High,ASB-Dynamic-CapsNet,Dynamic
